member_key,email_allowed,sms_allowed,call_allowed,preferred_channel,do_not_contact_flag,channel_risk_notes
MBR02968,false,true,true,SMS,false,Mobile preferred
MBR02969,false,true,true,EMAIL,false,Engaged via portal
MBR02970,true,true,true,SMS,false,Mobile preferred
MBR02971,true,true,true,SMS,false,Mobile preferred
MBR02972,true,true,true,SMS,false,Mobile preferred
MBR02973,false,true,true,SMS,false,Mobile preferred
MBR02974,false,true,true,SMS,false,Mobile preferred
MBR02975,false,true,true,SMS,false,Mobile preferred
MBR02976,true,true,true,EMAIL,false,Engaged via portal
MBR02977,false,false,true,EMAIL,false,Engaged via portal
MBR02978,false,true,true,CALL,false,Phone outreach preferred
MBR02979,true,true,true,CALL,false,Phone outreach preferred
MBR02980,true,true,true,CALL,false,Phone outreach preferred
MBR02981,false,true,true,SMS,false,Mobile preferred
MBR02982,true,true,true,CALL,false,Phone outreach preferred
MBR02983,true,true,true,SMS,false,Mobile preferred
MBR02984,false,true,true,CALL,false,Phone outreach preferred
MBR02985,true,false,true,SMS,false,Mobile preferred
MBR02986,false,true,true,SMS,false,Mobile preferred
MBR02987,true,true,true,SMS,false,Mobile preferred
MBR02988,true,true,false,CALL,false,Phone outreach preferred
MBR02989,false,false,true,CALL,false,Phone outreach preferred
MBR02990,false,true,true,EMAIL,false,Engaged via portal
MBR02991,false,true,true,CALL,false,Phone outreach preferred
MBR02992,false,false,false,EMAIL,false,Engaged via portal
MBR02993,true,true,true,EMAIL,false,Engaged via portal
MBR02994,true,true,true,CALL,false,Phone outreach preferred
MBR02995,false,false,true,EMAIL,false,Engaged via portal
MBR02996,false,false,true,EMAIL,false,Engaged via portal
MBR02997,false,true,true,EMAIL,false,Engaged via portal
MBR02998,false,true,true,CALL,false,Phone outreach preferred
MBR02999,false,true,true,CALL,false,Phone outreach preferred
MBR03000,true,true,true,SMS,false,Mobile preferred
MBR03001,false,true,false,CALL,false,Phone outreach preferred
MBR03002,false,true,false,CALL,false,Phone outreach preferred
MBR03003,true,true,true,CALL,false,Phone outreach preferred
MBR03004,false,true,true,EMAIL,false,Engaged via portal
MBR03005,false,true,true,EMAIL,false,Engaged via portal
MBR03006,false,true,false,EMAIL,true,Engaged via portal
MBR03007,true,false,true,SMS,false,Mobile preferred
MBR03008,false,true,true,SMS,false,Mobile preferred
MBR03009,false,true,true,EMAIL,false,Engaged via portal
MBR03010,true,true,true,CALL,false,Phone outreach preferred
MBR03011,true,true,false,SMS,false,Mobile preferred
MBR03012,false,true,true,SMS,false,Mobile preferred
MBR03013,true,false,true,CALL,false,Phone outreach preferred
MBR03014,true,false,true,CALL,false,Phone outreach preferred
MBR03015,false,true,true,CALL,false,Phone outreach preferred
MBR03016,true,true,true,CALL,false,Phone outreach preferred
MBR03017,false,false,true,EMAIL,false,Engaged via portal
MBR03018,true,true,true,EMAIL,false,Engaged via portal
MBR03019,false,true,true,CALL,false,Phone outreach preferred
MBR03020,false,true,true,CALL,false,Phone outreach preferred
MBR03021,false,true,true,SMS,false,Mobile preferred
MBR03022,false,true,false,SMS,false,Mobile preferred
MBR03023,false,true,true,EMAIL,false,Engaged via portal
MBR03024,false,true,true,CALL,false,Phone outreach preferred
MBR03025,false,true,true,EMAIL,false,Engaged via portal
MBR03026,false,true,true,EMAIL,false,Engaged via portal
MBR03027,true,true,true,CALL,false,Phone outreach preferred
MBR03028,true,true,true,EMAIL,false,Engaged via portal
MBR03029,false,false,true,SMS,false,Mobile preferred
MBR03030,true,true,true,SMS,false,Mobile preferred
MBR03031,true,true,true,SMS,false,Mobile preferred
MBR03032,true,false,true,SMS,false,Mobile preferred
MBR03033,true,true,true,SMS,false,Mobile preferred
MBR03034,false,true,true,CALL,true,Phone outreach preferred
MBR03035,true,true,true,EMAIL,false,Engaged via portal
MBR03036,true,true,true,SMS,false,Mobile preferred
MBR03037,true,true,true,CALL,false,Phone outreach preferred
MBR03038,true,true,true,CALL,false,Phone outreach preferred
MBR03039,true,true,false,EMAIL,false,Engaged via portal
MBR03040,true,true,true,EMAIL,false,Engaged via portal
MBR03041,true,false,true,SMS,false,Mobile preferred
MBR03042,true,true,true,EMAIL,false,Engaged via portal
MBR03043,false,false,true,CALL,false,Phone outreach preferred
MBR03044,true,false,true,EMAIL,true,Engaged via portal
MBR03045,false,true,true,SMS,false,Mobile preferred
MBR03046,true,true,true,SMS,false,Mobile preferred
MBR03047,true,true,true,SMS,false,Mobile preferred
MBR03048,false,true,true,EMAIL,false,Engaged via portal
MBR03049,true,false,true,EMAIL,false,Engaged via portal
MBR03050,true,true,true,CALL,false,Phone outreach preferred
MBR03051,true,true,true,SMS,false,Mobile preferred
MBR03052,false,true,false,CALL,false,Phone outreach preferred
MBR03053,false,true,true,EMAIL,false,Engaged via portal
MBR03054,false,true,true,EMAIL,false,Engaged via portal
MBR03055,true,true,true,EMAIL,false,Engaged via portal
MBR03056,false,true,true,EMAIL,false,Engaged via portal
MBR03057,true,true,true,EMAIL,false,Engaged via portal
MBR03058,true,true,false,CALL,false,Phone outreach preferred
MBR03059,false,true,true,SMS,false,Mobile preferred
MBR03060,true,true,false,SMS,false,Mobile preferred
MBR03061,false,true,true,EMAIL,false,Engaged via portal
MBR03062,true,true,true,EMAIL,false,Engaged via portal
MBR03063,false,true,true,CALL,false,Phone outreach preferred
MBR03064,true,true,true,CALL,false,Phone outreach preferred
MBR03065,true,false,true,CALL,false,Phone outreach preferred
MBR03066,true,true,true,EMAIL,false,Engaged via portal
MBR03067,false,true,true,SMS,false,Mobile preferred
MBR03068,true,false,true,EMAIL,false,Engaged via portal
MBR03069,true,false,false,EMAIL,false,Engaged via portal
MBR03070,true,true,true,SMS,false,Mobile preferred
MBR03071,false,true,true,EMAIL,true,Engaged via portal
MBR03072,true,true,true,SMS,false,Mobile preferred
MBR03073,true,true,true,SMS,true,Mobile preferred
MBR03074,true,false,true,CALL,false,Phone outreach preferred
MBR03075,true,true,true,SMS,false,Mobile preferred
MBR03076,true,true,true,CALL,false,Phone outreach preferred
MBR03077,false,true,false,SMS,false,Mobile preferred
MBR03078,true,true,true,EMAIL,false,Engaged via portal
MBR03079,true,true,true,EMAIL,false,Engaged via portal
MBR03080,false,false,true,EMAIL,false,Engaged via portal
MBR03081,true,true,true,EMAIL,false,Engaged via portal
MBR03082,false,true,true,SMS,false,Mobile preferred
MBR03083,true,true,true,EMAIL,false,Engaged via portal
MBR03084,true,true,true,CALL,false,Phone outreach preferred
MBR03085,false,true,true,CALL,false,Phone outreach preferred
MBR03086,true,true,false,SMS,false,Mobile preferred
MBR03087,false,true,true,SMS,false,Mobile preferred
MBR03088,false,true,true,EMAIL,false,Engaged via portal
MBR03089,true,true,true,EMAIL,false,Engaged via portal
MBR03090,true,true,true,CALL,false,Phone outreach preferred
MBR03091,true,false,true,CALL,false,Phone outreach preferred
MBR03092,true,true,true,SMS,false,Mobile preferred
MBR03093,false,false,true,SMS,false,Mobile preferred
MBR03094,true,true,true,EMAIL,false,Engaged via portal
MBR03095,false,true,true,EMAIL,false,Engaged via portal
MBR03096,false,true,true,SMS,false,Mobile preferred
MBR03097,true,true,true,EMAIL,false,Engaged via portal
MBR03098,false,true,true,CALL,false,Phone outreach preferred
MBR03099,false,true,true,EMAIL,false,Engaged via portal
MBR03100,true,false,true,EMAIL,false,Engaged via portal
MBR03101,false,true,true,CALL,false,Phone outreach preferred
MBR03102,true,false,true,CALL,false,Phone outreach preferred
MBR03103,false,true,false,EMAIL,false,Engaged via portal
MBR03104,false,false,true,CALL,false,Phone outreach preferred
MBR03105,true,true,true,CALL,false,Phone outreach preferred
MBR03106,true,false,true,SMS,true,Mobile preferred
MBR03107,true,true,true,CALL,false,Phone outreach preferred
MBR03108,true,false,true,SMS,false,Mobile preferred
MBR03109,true,true,true,CALL,false,Phone outreach preferred
MBR03110,true,true,true,SMS,false,Mobile preferred
MBR03111,false,true,true,EMAIL,false,Engaged via portal
MBR03112,true,true,true,EMAIL,false,Engaged via portal
MBR03113,true,true,true,SMS,false,Mobile preferred
MBR03114,false,false,true,EMAIL,false,Engaged via portal
MBR03115,false,true,true,CALL,false,Phone outreach preferred
MBR03116,false,true,true,EMAIL,false,Engaged via portal
MBR03117,false,true,true,CALL,false,Phone outreach preferred
MBR03118,true,true,true,SMS,false,Mobile preferred
MBR03119,false,true,true,SMS,false,Mobile preferred
MBR03120,true,true,true,SMS,false,Mobile preferred
MBR03121,true,true,true,EMAIL,false,Engaged via portal
MBR03122,false,true,true,EMAIL,false,Engaged via portal
MBR03123,true,true,true,SMS,false,Mobile preferred
MBR03124,false,false,true,CALL,false,Phone outreach preferred
MBR03125,false,true,true,SMS,true,Mobile preferred
MBR03126,false,true,true,EMAIL,false,Engaged via portal
MBR03127,false,true,true,EMAIL,false,Engaged via portal
MBR03128,false,true,true,SMS,false,Mobile preferred
MBR03129,true,true,true,SMS,false,Mobile preferred
MBR03130,true,true,true,SMS,false,Mobile preferred
MBR03131,false,true,true,CALL,false,Phone outreach preferred
MBR03132,false,false,true,CALL,false,Phone outreach preferred
MBR03133,true,true,true,SMS,false,Mobile preferred
MBR03134,true,true,false,CALL,false,Phone outreach preferred
MBR03135,true,true,true,CALL,false,Phone outreach preferred
MBR03136,false,true,true,CALL,false,Phone outreach preferred
MBR03137,false,true,true,EMAIL,false,Engaged via portal
MBR03138,false,true,true,CALL,false,Phone outreach preferred
MBR03139,true,true,true,SMS,false,Mobile preferred
MBR03140,false,true,true,CALL,false,Phone outreach preferred
MBR03141,false,false,true,CALL,true,Phone outreach preferred
MBR03142,true,true,true,EMAIL,false,Engaged via portal
MBR03143,false,true,false,EMAIL,false,Engaged via portal
MBR03144,false,true,true,CALL,false,Phone outreach preferred
MBR03145,false,true,true,CALL,false,Phone outreach preferred
MBR03146,true,true,true,CALL,false,Phone outreach preferred
MBR03147,true,false,false,CALL,false,Phone outreach preferred
MBR03148,true,true,false,EMAIL,false,Engaged via portal
MBR03149,false,false,true,CALL,false,Phone outreach preferred
MBR03150,true,false,true,EMAIL,false,Engaged via portal
MBR03151,true,true,true,CALL,false,Phone outreach preferred
MBR03152,false,true,true,EMAIL,false,Engaged via portal
MBR03153,true,true,true,EMAIL,false,Engaged via portal
MBR03154,false,true,true,SMS,false,Mobile preferred
MBR03155,true,true,true,SMS,true,Mobile preferred
MBR03156,true,false,true,EMAIL,false,Engaged via portal
MBR03157,false,true,true,CALL,false,Phone outreach preferred
MBR03158,true,true,true,CALL,false,Phone outreach preferred
MBR03159,true,true,true,SMS,false,Mobile preferred
MBR03160,true,true,false,EMAIL,false,Engaged via portal
MBR03161,true,false,true,EMAIL,false,Engaged via portal
MBR03162,true,false,true,SMS,false,Mobile preferred
MBR03163,true,true,true,CALL,false,Phone outreach preferred
MBR03164,true,false,true,SMS,false,Mobile preferred
MBR03165,true,true,true,SMS,false,Mobile preferred
MBR03166,false,true,true,SMS,false,Mobile preferred
MBR03167,false,true,true,CALL,false,Phone outreach preferred
MBR03168,false,true,true,SMS,false,Mobile preferred
MBR03169,true,true,true,SMS,false,Mobile preferred
MBR03170,false,true,true,SMS,false,Mobile preferred
MBR03171,false,true,true,EMAIL,false,Engaged via portal
MBR03172,false,true,true,CALL,false,Phone outreach preferred
MBR03173,false,true,true,SMS,false,Mobile preferred
MBR03174,true,false,true,EMAIL,false,Engaged via portal
MBR03175,false,true,true,EMAIL,false,Engaged via portal
MBR03176,false,false,true,CALL,false,Phone outreach preferred
MBR03177,true,true,true,EMAIL,false,Engaged via portal
MBR03178,false,false,true,EMAIL,false,Engaged via portal
MBR03179,true,true,true,SMS,false,Mobile preferred
MBR03180,false,true,true,EMAIL,false,Engaged via portal
MBR03181,true,false,true,EMAIL,false,Engaged via portal
MBR03182,true,false,true,CALL,false,Phone outreach preferred
MBR03183,true,false,false,EMAIL,true,Engaged via portal
MBR03184,false,true,true,CALL,false,Phone outreach preferred
MBR03185,true,false,true,SMS,false,Mobile preferred
MBR03186,true,true,true,EMAIL,false,Engaged via portal
MBR03187,true,true,true,CALL,false,Phone outreach preferred
MBR03188,true,false,true,EMAIL,false,Engaged via portal
MBR03189,true,true,true,CALL,false,Phone outreach preferred
MBR03190,true,false,true,CALL,false,Phone outreach preferred
MBR03191,false,true,true,SMS,true,Mobile preferred
MBR03192,false,true,false,SMS,false,Mobile preferred
MBR03193,true,true,false,CALL,false,Phone outreach preferred
MBR03194,true,false,false,EMAIL,false,Engaged via portal
MBR03195,true,true,true,SMS,false,Mobile preferred
MBR03196,true,true,true,SMS,false,Mobile preferred
MBR03197,true,true,true,EMAIL,false,Engaged via portal
MBR03198,true,true,true,CALL,true,Phone outreach preferred
MBR03199,false,true,false,SMS,false,Mobile preferred
MBR03200,false,true,false,CALL,false,Phone outreach preferred
MBR03201,false,true,true,EMAIL,false,Engaged via portal
MBR03202,false,true,true,SMS,false,Mobile preferred
MBR03203,false,true,true,SMS,false,Mobile preferred
MBR03204,false,true,true,SMS,false,Mobile preferred
MBR03205,false,true,true,SMS,false,Mobile preferred
MBR03206,false,true,true,SMS,false,Mobile preferred
MBR03207,false,true,true,CALL,false,Phone outreach preferred
MBR03208,false,true,true,EMAIL,false,Engaged via portal
MBR03209,true,false,true,CALL,false,Phone outreach preferred
MBR03210,true,true,true,SMS,false,Mobile preferred
MBR03211,false,true,true,CALL,false,Phone outreach preferred
MBR03212,true,true,true,CALL,false,Phone outreach preferred
MBR03213,true,true,true,EMAIL,false,Engaged via portal
MBR03214,false,true,true,EMAIL,false,Engaged via portal
MBR03215,true,true,false,EMAIL,false,Engaged via portal
MBR03216,false,false,true,SMS,false,Mobile preferred
MBR03217,false,true,true,EMAIL,false,Engaged via portal
MBR03218,true,false,true,SMS,false,Mobile preferred
MBR03219,true,true,true,CALL,false,Phone outreach preferred
MBR03220,true,true,true,CALL,false,Phone outreach preferred
MBR03221,true,true,true,CALL,false,Phone outreach preferred
MBR03222,true,true,true,CALL,false,Phone outreach preferred
MBR03223,true,true,true,CALL,false,Phone outreach preferred
MBR03224,true,true,true,EMAIL,false,Engaged via portal
MBR03225,false,true,true,CALL,false,Phone outreach preferred
MBR03226,false,false,true,CALL,false,Phone outreach preferred
MBR03227,true,true,true,SMS,false,Mobile preferred
MBR03228,true,true,true,EMAIL,false,Engaged via portal
MBR03229,false,true,true,SMS,false,Mobile preferred
MBR03230,false,true,true,CALL,false,Phone outreach preferred
MBR03231,false,true,true,CALL,false,Phone outreach preferred
MBR03232,true,false,true,CALL,false,Phone outreach preferred
MBR03233,true,false,true,EMAIL,false,Engaged via portal
MBR03234,false,true,true,SMS,false,Mobile preferred
MBR03235,true,true,true,CALL,false,Phone outreach preferred
MBR03236,true,false,true,EMAIL,false,Engaged via portal
MBR03237,false,true,true,CALL,false,Phone outreach preferred
MBR03238,true,true,true,SMS,false,Mobile preferred
MBR03239,true,false,true,EMAIL,false,Engaged via portal
MBR03240,false,true,true,EMAIL,false,Engaged via portal
MBR03241,false,false,true,EMAIL,false,Engaged via portal
MBR03242,false,true,true,SMS,false,Mobile preferred
MBR03243,true,true,true,EMAIL,false,Engaged via portal
MBR03244,true,true,true,CALL,false,Phone outreach preferred
MBR03245,true,false,true,EMAIL,false,Engaged via portal
MBR03246,true,true,true,CALL,false,Phone outreach preferred
MBR03247,true,true,true,EMAIL,false,Engaged via portal
MBR03248,false,true,true,CALL,false,Phone outreach preferred
MBR03249,false,true,true,SMS,false,Mobile preferred
MBR03250,true,false,false,CALL,false,Phone outreach preferred
MBR03251,false,true,true,SMS,false,Mobile preferred
MBR03252,true,true,true,SMS,false,Mobile preferred
MBR03253,true,true,true,CALL,false,Phone outreach preferred
MBR03254,false,true,true,CALL,false,Phone outreach preferred
MBR03255,false,true,true,CALL,false,Phone outreach preferred
MBR03256,false,true,true,EMAIL,false,Engaged via portal
MBR03257,false,false,true,SMS,false,Mobile preferred
MBR03258,false,true,true,SMS,false,Mobile preferred
MBR03259,false,true,true,SMS,false,Mobile preferred
MBR03260,false,true,true,CALL,false,Phone outreach preferred
MBR03261,true,true,true,CALL,false,Phone outreach preferred
MBR03262,true,false,true,CALL,false,Phone outreach preferred
MBR03263,false,true,true,SMS,false,Mobile preferred
MBR03264,false,true,true,SMS,false,Mobile preferred
MBR03265,false,false,true,SMS,false,Mobile preferred
MBR03266,true,false,true,SMS,false,Mobile preferred
MBR03267,true,true,true,CALL,false,Phone outreach preferred
MBR03268,false,true,true,CALL,false,Phone outreach preferred
MBR03269,true,false,true,SMS,false,Mobile preferred
MBR03270,false,true,true,CALL,false,Phone outreach preferred
MBR03271,false,false,true,CALL,false,Phone outreach preferred
MBR03272,true,true,false,CALL,false,Phone outreach preferred
MBR03273,true,true,true,EMAIL,false,Engaged via portal
MBR03274,false,true,true,SMS,false,Mobile preferred
MBR03275,true,true,true,CALL,false,Phone outreach preferred
MBR03276,true,true,true,EMAIL,false,Engaged via portal
MBR03277,true,true,true,CALL,false,Phone outreach preferred
MBR03278,true,true,true,CALL,false,Phone outreach preferred
MBR03279,false,true,true,SMS,false,Mobile preferred
MBR03280,true,true,false,EMAIL,false,Engaged via portal
MBR03281,false,true,true,SMS,false,Mobile preferred
MBR03282,true,true,true,SMS,false,Mobile preferred
MBR03283,false,true,false,CALL,false,Phone outreach preferred
MBR03284,true,true,true,SMS,false,Mobile preferred
MBR03285,false,true,true,EMAIL,false,Engaged via portal
MBR03286,false,true,true,SMS,false,Mobile preferred
MBR03287,false,true,true,EMAIL,false,Engaged via portal
MBR03288,true,false,true,EMAIL,false,Engaged via portal
MBR03289,false,true,false,SMS,false,Mobile preferred
MBR03290,true,true,true,CALL,false,Phone outreach preferred
MBR03291,true,true,true,SMS,false,Mobile preferred
MBR03292,true,true,true,CALL,false,Phone outreach preferred
MBR03293,true,true,true,EMAIL,false,Engaged via portal
MBR03294,false,true,true,EMAIL,false,Engaged via portal
MBR03295,false,true,true,EMAIL,false,Engaged via portal
MBR03296,true,true,true,CALL,false,Phone outreach preferred
MBR03297,true,true,true,SMS,false,Mobile preferred
MBR03298,true,true,true,SMS,false,Mobile preferred
MBR03299,true,true,true,SMS,false,Mobile preferred
MBR03300,true,false,true,EMAIL,false,Engaged via portal
MBR03301,false,true,true,CALL,false,Phone outreach preferred
MBR03302,true,true,true,SMS,false,Mobile preferred
MBR03303,false,true,true,CALL,false,Phone outreach preferred
MBR03304,true,true,true,CALL,false,Phone outreach preferred
MBR03305,false,true,true,CALL,false,Phone outreach preferred
MBR03306,false,true,false,CALL,false,Phone outreach preferred
MBR03307,false,true,true,EMAIL,false,Engaged via portal
MBR03308,false,true,true,EMAIL,false,Engaged via portal
MBR03309,false,true,true,SMS,false,Mobile preferred
MBR03310,true,true,true,CALL,false,Phone outreach preferred
MBR03311,true,true,true,SMS,false,Mobile preferred
MBR03312,true,false,true,SMS,false,Mobile preferred
MBR03313,false,true,true,EMAIL,false,Engaged via portal
MBR03314,true,true,true,SMS,true,Mobile preferred
MBR03315,true,false,true,EMAIL,false,Engaged via portal
MBR03316,false,true,true,SMS,false,Mobile preferred
MBR03317,false,false,true,CALL,false,Phone outreach preferred
MBR03318,true,true,true,SMS,false,Mobile preferred
MBR03319,false,true,true,EMAIL,false,Engaged via portal
MBR03320,false,true,true,EMAIL,false,Engaged via portal
MBR03321,true,false,true,EMAIL,false,Engaged via portal
MBR03322,false,true,true,SMS,false,Mobile preferred
MBR03323,true,false,true,EMAIL,false,Engaged via portal
MBR03324,false,false,true,CALL,true,Phone outreach preferred
MBR03325,false,true,true,SMS,false,Mobile preferred
MBR03326,true,false,true,SMS,false,Mobile preferred
MBR03327,false,false,true,CALL,false,Phone outreach preferred
MBR03328,true,true,true,EMAIL,false,Engaged via portal
MBR03329,false,false,true,SMS,false,Mobile preferred
MBR03330,false,false,true,SMS,false,Mobile preferred
MBR03331,true,true,true,SMS,false,Mobile preferred
MBR03332,true,true,true,EMAIL,false,Engaged via portal
MBR03333,false,false,true,EMAIL,false,Engaged via portal
MBR03334,false,true,true,EMAIL,false,Engaged via portal
MBR03335,true,true,true,EMAIL,false,Engaged via portal
MBR03336,false,true,true,CALL,false,Phone outreach preferred
MBR03337,false,false,true,CALL,true,Phone outreach preferred
MBR03338,true,true,true,SMS,false,Mobile preferred
MBR03339,true,true,true,CALL,false,Phone outreach preferred
MBR03340,false,true,false,SMS,false,Mobile preferred
MBR03341,false,true,true,EMAIL,false,Engaged via portal
MBR03342,false,true,true,SMS,false,Mobile preferred
MBR03343,false,true,true,CALL,false,Phone outreach preferred
MBR03344,false,true,true,SMS,false,Mobile preferred
MBR03345,false,true,true,SMS,false,Mobile preferred
MBR03346,true,false,true,SMS,false,Mobile preferred
MBR03347,true,true,true,CALL,false,Phone outreach preferred
MBR03348,true,true,true,EMAIL,false,Engaged via portal
MBR03349,true,false,true,SMS,false,Mobile preferred
MBR03350,false,true,true,EMAIL,false,Engaged via portal
MBR03351,false,true,true,EMAIL,false,Engaged via portal
MBR03352,false,true,true,EMAIL,false,Engaged via portal
MBR03353,false,true,true,CALL,false,Phone outreach preferred
MBR03354,true,false,true,SMS,false,Mobile preferred
MBR03355,true,false,false,EMAIL,false,Engaged via portal
MBR03356,false,true,true,EMAIL,false,Engaged via portal
MBR03357,false,false,false,EMAIL,false,Engaged via portal
MBR03358,true,true,true,CALL,false,Phone outreach preferred
MBR03359,false,false,true,EMAIL,false,Engaged via portal
MBR03360,true,true,true,CALL,true,Phone outreach preferred
MBR03361,false,true,true,EMAIL,false,Engaged via portal
MBR03362,false,true,true,CALL,false,Phone outreach preferred
MBR03363,false,false,true,SMS,false,Mobile preferred
MBR03364,true,false,true,EMAIL,false,Engaged via portal
MBR03365,false,true,true,SMS,false,Mobile preferred
MBR03366,true,true,true,EMAIL,false,Engaged via portal
MBR03367,false,true,true,EMAIL,false,Engaged via portal
MBR03368,true,true,false,SMS,false,Mobile preferred
MBR03369,false,true,true,EMAIL,false,Engaged via portal
MBR03370,true,true,true,SMS,false,Mobile preferred
MBR03371,false,true,true,CALL,false,Phone outreach preferred
MBR03372,false,true,true,SMS,false,Mobile preferred
MBR03373,false,true,true,EMAIL,false,Engaged via portal
MBR03374,false,true,true,SMS,false,Mobile preferred
MBR03375,true,false,true,SMS,false,Mobile preferred
MBR03376,false,true,true,SMS,false,Mobile preferred
MBR03377,true,true,true,SMS,false,Mobile preferred
MBR03378,false,true,true,EMAIL,false,Engaged via portal
MBR03379,false,false,true,CALL,false,Phone outreach preferred
MBR03380,false,true,true,EMAIL,false,Engaged via portal
MBR03381,true,true,true,SMS,false,Mobile preferred
MBR03382,true,true,true,EMAIL,false,Engaged via portal
MBR03383,true,true,true,CALL,false,Phone outreach preferred
MBR03384,true,true,true,CALL,false,Phone outreach preferred
MBR03385,true,false,true,CALL,false,Phone outreach preferred
MBR03386,true,false,true,SMS,false,Mobile preferred
MBR03387,true,true,true,SMS,false,Mobile preferred
MBR03388,false,true,true,SMS,false,Mobile preferred
MBR03389,false,true,true,CALL,false,Phone outreach preferred
MBR03390,false,true,true,SMS,false,Mobile preferred
MBR03391,true,false,true,CALL,false,Phone outreach preferred
MBR03392,false,true,true,EMAIL,false,Engaged via portal
MBR03393,false,false,true,CALL,false,Phone outreach preferred
MBR03394,false,true,true,SMS,false,Mobile preferred
MBR03395,false,true,true,SMS,false,Mobile preferred
MBR03396,true,false,true,SMS,false,Mobile preferred
MBR03397,true,true,true,CALL,false,Phone outreach preferred
MBR03398,false,true,true,SMS,false,Mobile preferred
MBR03399,true,true,true,SMS,false,Mobile preferred
MBR03400,false,false,true,SMS,false,Mobile preferred
MBR03401,false,true,true,EMAIL,false,Engaged via portal
MBR03402,true,true,true,SMS,false,Mobile preferred
MBR03403,true,true,true,EMAIL,false,Engaged via portal
MBR03404,true,false,true,SMS,false,Mobile preferred
MBR03405,true,true,true,CALL,false,Phone outreach preferred
MBR03406,true,true,true,EMAIL,false,Engaged via portal
MBR03407,true,true,true,EMAIL,true,Engaged via portal
MBR03408,false,true,true,CALL,true,Phone outreach preferred
MBR03409,true,true,true,CALL,false,Phone outreach preferred
MBR03410,false,true,true,SMS,false,Mobile preferred
MBR03411,true,true,true,CALL,false,Phone outreach preferred
MBR03412,false,true,false,CALL,false,Phone outreach preferred
MBR03413,true,true,true,SMS,false,Mobile preferred
MBR03414,true,true,true,CALL,false,Phone outreach preferred
MBR03415,true,false,true,CALL,false,Phone outreach preferred
MBR03416,true,true,true,SMS,false,Mobile preferred
MBR03417,true,true,true,SMS,false,Mobile preferred
MBR03418,false,true,true,EMAIL,false,Engaged via portal
MBR03419,true,true,true,EMAIL,false,Engaged via portal
MBR03420,true,true,false,EMAIL,false,Engaged via portal
MBR03421,false,true,true,SMS,false,Mobile preferred
MBR03422,true,false,false,SMS,false,Mobile preferred
MBR03423,false,true,true,CALL,false,Phone outreach preferred
MBR03424,true,true,true,EMAIL,false,Engaged via portal
MBR03425,false,true,true,SMS,false,Mobile preferred
MBR03426,false,true,false,EMAIL,false,Engaged via portal
MBR03427,false,true,true,CALL,false,Phone outreach preferred
MBR03428,true,true,true,EMAIL,false,Engaged via portal
MBR03429,false,true,true,CALL,false,Phone outreach preferred
MBR03430,false,false,true,EMAIL,false,Engaged via portal
MBR03431,true,true,true,EMAIL,false,Engaged via portal
MBR03432,true,false,true,CALL,false,Phone outreach preferred
MBR03433,true,true,false,CALL,false,Phone outreach preferred
MBR03434,true,false,true,EMAIL,false,Engaged via portal
MBR03435,false,true,true,CALL,false,Phone outreach preferred
MBR03436,true,true,true,SMS,false,Mobile preferred
MBR03437,true,true,true,SMS,false,Mobile preferred
MBR03438,false,false,false,EMAIL,false,Engaged via portal
MBR03439,true,true,true,SMS,false,Mobile preferred
MBR03440,false,true,true,CALL,false,Phone outreach preferred
MBR03441,false,false,true,CALL,false,Phone outreach preferred
MBR03442,false,false,true,SMS,false,Mobile preferred
MBR03443,false,true,true,EMAIL,false,Engaged via portal
MBR03444,true,false,true,CALL,false,Phone outreach preferred
MBR03445,false,true,true,EMAIL,false,Engaged via portal
MBR03446,false,true,true,SMS,false,Mobile preferred
MBR03447,false,false,false,EMAIL,false,Engaged via portal
MBR03448,false,true,true,SMS,true,Mobile preferred
MBR03449,false,false,true,CALL,false,Phone outreach preferred
MBR03450,false,true,true,CALL,false,Phone outreach preferred
MBR03451,false,true,true,EMAIL,false,Engaged via portal
MBR03452,true,true,true,EMAIL,false,Engaged via portal
MBR03453,false,true,true,EMAIL,false,Engaged via portal
MBR03454,false,true,true,SMS,false,Mobile preferred
MBR03455,true,true,true,SMS,false,Mobile preferred
MBR03456,false,true,true,EMAIL,false,Engaged via portal
MBR03457,false,true,true,EMAIL,false,Engaged via portal
MBR03458,true,true,false,SMS,false,Mobile preferred
MBR03459,true,true,true,SMS,false,Mobile preferred
MBR03460,false,true,true,CALL,false,Phone outreach preferred
MBR03461,false,true,true,CALL,false,Phone outreach preferred
MBR03462,true,true,true,EMAIL,false,Engaged via portal
MBR03463,false,true,true,SMS,false,Mobile preferred
MBR03464,false,true,true,SMS,false,Mobile preferred
MBR03465,false,true,true,SMS,false,Mobile preferred
MBR03466,true,false,true,SMS,false,Mobile preferred
MBR03467,false,true,true,EMAIL,false,Engaged via portal
MBR03468,true,false,true,EMAIL,false,Engaged via portal
MBR03469,false,true,false,SMS,false,Mobile preferred
MBR03470,true,false,true,SMS,false,Mobile preferred
MBR03471,true,false,true,SMS,false,Mobile preferred
MBR03472,false,true,true,EMAIL,false,Engaged via portal
MBR03473,false,true,true,EMAIL,false,Engaged via portal
MBR03474,false,false,true,EMAIL,false,Engaged via portal
MBR03475,false,false,true,EMAIL,false,Engaged via portal
MBR03476,true,false,true,SMS,false,Mobile preferred
MBR03477,true,true,true,SMS,false,Mobile preferred
MBR03478,false,true,true,EMAIL,false,Engaged via portal
